Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
3504,6/29/2020 18:43,Clothing,81,3,3090,Cash,39,0,Michelle Dunlap,39,Female,0
43108,3/2/2021 19:03,Home,178,4,3319,Credit Card,59,0,Christopher Hoover,59,Female,0
43108,3/16/2023 10:40,Books,58,2,3448,Credit Card,59,0,Christopher Hoover,59,Female,0
43108,12/5/2020 15:05,Clothing,324,2,4989,Credit Card,59,0,Christopher Hoover,59,Female,0
43108,8/11/2023 2:36,Books,15,5,2470,PayPal,59,1,Christopher Hoover,59,Female,0
46291,2/17/2023 5:59,Books,390,1,1360,PayPal,53,1,Cynthia Freeman,53,Male,0
46291,10/14/2022 16:36,Books,426,4,4025,Cash,53,0,Cynthia Freeman,53,Male,0
46291,2/1/2021 0:15,Electronics,20,3,3635,PayPal,53,0,Cynthia Freeman,53,Male,0
46291,4/21/2020 2:21,Clothing,237,1,1834,PayPal,53,0,Cynthia Freeman,53,Male,0
46291,3/3/2020 23:33,Clothing,138,2,3275,Cash,53,1,Cynthia Freeman,53,Male,0
40069,5/20/2020 18:06,Home,271,1,436,Credit Card,63,0,Lisa Santiago,63,Male,0
40069,5/22/2021 0:04,Home,160,4,1718,Cash,63,0,Lisa Santiago,63,Male,0
40069,4/18/2022 18:33,Clothing,489,2,1203,Cash,63,0,Lisa Santiago,63,Male,0
40069,6/12/2023 12:28,Home,250,3,662,Credit Card,63,1,Lisa Santiago,63,Male,0
40069,5/23/2021 14:35,Clothing,232,3,498,Credit Card,63,0,Lisa Santiago,63,Male,0
40069,12/4/2021 21:47,Electronics,61,1,4132,Cash,63,0,Lisa Santiago,63,Male,0
40069,2/18/2021 11:32,Clothing,464,2,3497,PayPal,63,0,Lisa Santiago,63,Male,0
32294,4/7/2020 6:16,Home,296,5,5127,PayPal,67,0,Patrick Rodriguez,67,Male,0
32294,4/8/2023 9:13,Clothing,142,2,4662,Credit Card,67,1,Patrick Rodriguez,67,Male,0
20671,3/28/2021 21:24,Clothing,272,3,2570,Cash,57,0,Bryan Meyers,57,Female,1
20671,6/11/2022 13:01,Home,279,4,5141,Cash,57,0,Bryan Meyers,57,Female,1
20671,2/22/2020 19:44,Home,395,2,900,Credit Card,57,0,Bryan Meyers,57,Female,1
20671,12/25/2020 16:56,Home,376,2,2248,PayPal,57,0,Bryan Meyers,57,Female,1
20671,4/9/2022 6:49,Electronics,277,5,3728,Credit Card,57,0,Bryan Meyers,57,Female,1
20671,6/7/2020 1:29,Books,379,5,4042,Cash,57,0,Bryan Meyers,57,Female,1
20671,2/28/2020 21:36,Books,154,2,4548,Cash,57,1,Bryan Meyers,57,Female,1
20671,9/8/2021 0:09,Electronics,131,5,1358,Credit Card,57,1,Bryan Meyers,57,Female,1
44229,1/30/2023 8:26,Home,160,1,4657,PayPal,61,0,Nathan Nelson,61,Female,1
44229,8/12/2020 5:25,Electronics,251,3,4525,PayPal,61,0,Nathan Nelson,61,Female,1
14683,7/25/2023 8:07,Clothing,138,4,5221,Cash,63,1,Maria Sosa,63,Female,0
14683,4/7/2021 18:42,Home,12,5,575,Cash,63,0,Maria Sosa,63,Female,0
14683,9/7/2021 8:35,Clothing,460,4,1108,Cash,63,0,Maria Sosa,63,Female,0
14683,2/25/2022 21:35,Clothing,177,2,1812,PayPal,63,1,Maria Sosa,63,Female,0
49074,7/12/2022 12:40,Books,290,2,2657,Credit Card,59,0,David Martinez,59,Male,0
49074,7/19/2023 6:30,Books,153,4,4674,Credit Card,59,1,David Martinez,59,Male,0
49074,10/13/2021 4:30,Home,110,5,759,Cash,59,1,David Martinez,59,Male,0
49074,10/26/2022 0:39,Electronics,217,1,1839,Credit Card,59,0,David Martinez,59,Male,0
49074,4/21/2022 10:06,Books,109,2,3486,PayPal,59,0,David Martinez,59,Male,0
8431,2/15/2020 13:40,Books,34,1,4009,Cash,28,1,Laura Blankenship,28,Male,0
8431,4/23/2023 12:31,Home,231,2,880,PayPal,28,1,Laura Blankenship,28,Male,0
8431,3/26/2021 0:26,Home,462,3,1224,PayPal,28,0,Laura Blankenship,28,Male,0
8431,3/24/2020 9:24,Electronics,162,3,3430,Credit Card,28,0,Laura Blankenship,28,Male,0
8431,3/16/2022 22:50,Clothing,387,5,4170,Credit Card,28,0,Laura Blankenship,28,Male,0
8431,4/7/2022 17:34,Home,417,1,1955,PayPal,28,0,Laura Blankenship,28,Male,0
8431,6/30/2022 7:06,Electronics,257,4,4760,Credit Card,28,0,Laura Blankenship,28,Male,0
8431,5/29/2021 2:07,Clothing,131,4,1924,Credit Card,28,1,Laura Blankenship,28,Male,0
8431,11/10/2022 15:43,Books,338,5,2077,PayPal,28,0,Laura Blankenship,28,Male,0
45516,2/21/2020 2:57,Books,96,4,4617,PayPal,70,0,George Barron,70,Male,0
45516,3/18/2023 22:15,Electronics,482,4,1640,Cash,70,1,George Barron,70,Male,0
45516,2/28/2022 19:27,Clothing,300,3,1256,Crypto,70,1,George Barron,70,Male,0
45516,3/19/2020 1:32,Books,482,2,1567,PayPal,70,0,George Barron,70,Male,0
45516,1/24/2023 7:14,Clothing,129,3,2477,Credit Card,70,1,George Barron,70,Male,0
45516,8/1/2020 18:23,Electronics,296,5,3874,Credit Card,70,0,George Barron,70,Male,0
45516,3/11/2022 8:57,Electronics,89,1,3508,Credit Card,70,0,George Barron,70,Male,0
11390,11/8/2021 22:45,Home,490,1,3960,PayPal,35,0,Yolanda Becker,35,Male,0
11390,1/11/2020 7:23,Clothing,477,3,1513,Crypto,35,1,Yolanda Becker,35,Male,0
11390,5/19/2020 1:06,Electronics,245,1,4327,PayPal,35,0,Yolanda Becker,35,Male,0
11390,10/3/2020 11:26,Books,267,3,1864,Cash,35,1,Yolanda Becker,35,Male,0
11390,2/18/2020 13:27,Electronics,58,2,2954,Credit Card,35,0,Yolanda Becker,35,Male,0
11390,8/23/2021 7:35,Clothing,434,1,2314,Crypto,35,0,Yolanda Becker,35,Male,0
11390,3/14/2022 20:54,Books,114,4,4234,Credit Card,35,0,Yolanda Becker,35,Male,0
11390,10/7/2020 21:17,Books,122,5,3087,PayPal,35,0,Yolanda Becker,35,Male,0
11390,8/24/2022 13:59,Clothing,377,4,2241,PayPal,35,0,Yolanda Becker,35,Male,0
11390,1/29/2022 9:30,Clothing,412,3,1917,Cash,35,0,Yolanda Becker,35,Male,0
11390,8/25/2020 5:52,Clothing,87,2,735,Credit Card,35,1,Yolanda Becker,35,Male,0
20077,6/22/2022 2:05,Home,418,4,3486,Credit Card,51,0,Erin Ortiz,51,Female,0
20077,8/1/2022 9:00,Books,144,3,4303,PayPal,51,1,Erin Ortiz,51,Female,0
20077,2/5/2022 7:50,Books,260,1,1745,Crypto,51,1,Erin Ortiz,51,Female,0
20077,8/19/2023 3:10,Clothing,141,4,4823,Crypto,51,0,Erin Ortiz,51,Female,0
20077,9/6/2023 6:55,Books,259,1,1276,PayPal,51,1,Erin Ortiz,51,Female,0
23540,9/16/2022 17:40,Books,292,5,545,Credit Card,55,1,Dustin Fitzpatrick,55,Female,0
23540,4/22/2022 5:45,Clothing,392,5,4101,PayPal,55,0,Dustin Fitzpatrick,55,Female,0
23540,7/18/2020 16:25,Electronics,352,3,2169,Credit Card,55,0,Dustin Fitzpatrick,55,Female,0
23540,3/5/2020 14:53,Home,243,3,5043,PayPal,55,1,Dustin Fitzpatrick,55,Female,0
1781,4/27/2022 15:03,Electronics,214,3,4161,PayPal,27,1,Joseph Castaneda,27,Female,0
1781,1/30/2020 11:45,Clothing,366,3,3614,Credit Card,27,0,Joseph Castaneda,27,Female,0
1781,9/29/2020 23:53,Clothing,315,1,1316,Cash,27,0,Joseph Castaneda,27,Female,0
1781,1/31/2022 20:26,Books,476,5,680,PayPal,27,0,Joseph Castaneda,27,Female,0
1781,6/27/2023 0:57,Home,128,2,4981,Crypto,27,0,Joseph Castaneda,27,Female,0
45609,1/2/2022 13:38,Books,386,2,539,PayPal,66,0,Gabriel Chavez,66,Male,0
45609,6/25/2020 9:19,Clothing,182,1,739,Cash,66,0,Gabriel Chavez,66,Male,0
45609,6/28/2021 14:03,Books,147,1,3465,PayPal,66,0,Gabriel Chavez,66,Male,0
26321,11/4/2021 8:44,Books,499,3,2649,Credit Card,56,0,Jean Williams,56,Male,0
26321,3/24/2020 20:14,Home,116,1,4791,Cash,56,0,Jean Williams,56,Male,0
26321,9/22/2020 16:12,Electronics,438,2,4357,Cash,56,0,Jean Williams,56,Male,0
26321,4/12/2021 7:21,Books,425,2,3171,Credit Card,56,0,Jean Williams,56,Male,0
26321,8/11/2023 6:40,Clothing,387,4,1978,Credit Card,56,0,Jean Williams,56,Male,0
26321,8/22/2023 8:44,Books,244,1,1611,Crypto,56,0,Jean Williams,56,Male,0
12485,4/11/2020 20:39,Electronics,75,3,1716,Credit Card,45,1,Alison Poole,45,Female,0
12485,9/13/2022 13:34,Home,325,4,320,Cash,45,1,Alison Poole,45,Female,0
12485,6/25/2021 4:35,Home,76,4,2748,Crypto,45,0,Alison Poole,45,Female,0
12485,2/4/2021 23:04,Books,209,1,900,Credit Card,45,1,Alison Poole,45,Female,0
12485,9/6/2023 16:27,Electronics,469,4,3587,Crypto,45,1,Alison Poole,45,Female,0
12485,4/21/2023 14:15,Clothing,288,3,5127,Credit Card,45,0,Alison Poole,45,Female,0
12485,1/25/2020 15:38,Clothing,157,2,513,Credit Card,45,0,Alison Poole,45,Female,0
12485,9/19/2021 18:48,Clothing,358,4,1024,PayPal,45,1,Alison Poole,45,Female,0
45570,3/21/2020 16:03,Books,100,4,2077,Cash,61,1,Judy Webb,61,Male,0
45570,4/7/2020 20:51,Clothing,498,5,4197,PayPal,61,0,Judy Webb,61,Male,0
45570,10/13/2020 3:23,Home,377,5,3823,PayPal,61,0,Judy Webb,61,Male,0
27174,9/20/2021 14:00,Books,143,1,3144,Credit Card,54,1,Paul Hernandez,54,Female,0
27174,3/2/2023 10:32,Clothing,279,2,3751,Cash,54,0,Paul Hernandez,54,Female,0
27174,10/3/2022 18:34,Clothing,375,4,5244,Credit Card,54,0,Paul Hernandez,54,Female,0
27174,4/8/2021 14:47,Clothing,263,1,2754,Credit Card,54,1,Paul Hernandez,54,Female,0
27174,8/22/2022 19:56,Books,389,1,5232,PayPal,54,0,Paul Hernandez,54,Female,0
27174,1/8/2020 17:02,Home,20,5,1547,Crypto,54,0,Paul Hernandez,54,Female,0
16250,2/21/2022 4:50,Books,311,2,4453,PayPal,37,0,Elizabeth Adams,37,Male,0
16250,11/21/2022 14:00,Electronics,462,5,2950,Credit Card,37,1,Elizabeth Adams,37,Male,0
20645,5/10/2021 1:41,Electronics,373,4,5138,Credit Card,32,0,Martha Mitchell,32,Female,0
20645,1/25/2020 11:48,Books,45,5,596,PayPal,32,1,Martha Mitchell,32,Female,0
20645,7/23/2022 17:29,Clothing,364,2,2989,PayPal,32,0,Martha Mitchell,32,Female,0
20645,6/23/2022 9:49,Home,285,5,3154,PayPal,32,1,Martha Mitchell,32,Female,0
20645,12/31/2020 20:42,Clothing,15,2,4631,PayPal,32,0,Martha Mitchell,32,Female,0
2731,3/9/2020 11:42,Books,142,5,2232,PayPal,33,1,Andrew Rose,33,Female,0
2731,9/5/2022 7:53,Electronics,387,2,1016,Credit Card,33,1,Andrew Rose,33,Female,0
44584,6/3/2020 8:49,Books,38,4,4953,Cash,25,0,Sabrina Summers,25,Female,0
44584,5/3/2023 16:00,Books,430,5,2581,PayPal,25,0,Sabrina Summers,25,Female,0
44584,10/29/2022 21:01,Clothing,51,4,2680,PayPal,25,1,Sabrina Summers,25,Female,0
44584,11/8/2021 14:02,Books,262,3,3220,PayPal,25,0,Sabrina Summers,25,Female,0
44584,2/19/2021 16:56,Home,255,1,2681,PayPal,25,0,Sabrina Summers,25,Female,0
20794,2/17/2020 18:24,Electronics,82,3,811,Crypto,59,0,Erin Frost MD,59,Male,0
20794,8/5/2020 19:58,Clothing,191,2,2510,Cash,59,0,Erin Frost MD,59,Male,0
20794,2/23/2020 21:28,Home,86,5,3552,Crypto,59,0,Erin Frost MD,59,Male,0
20794,8/8/2022 7:59,Home,249,4,4871,Credit Card,59,0,Erin Frost MD,59,Male,0
14908,4/23/2023 11:32,Home,249,3,1168,Crypto,24,0,Sean Shah,24,Female,0
14908,7/23/2020 14:19,Home,349,2,903,Crypto,24,0,Sean Shah,24,Female,0
14908,5/5/2022 12:46,Books,480,5,1911,PayPal,24,0,Sean Shah,24,Female,0
14908,12/5/2020 3:35,Books,459,5,2958,Cash,24,0,Sean Shah,24,Female,0
14188,12/24/2020 18:30,Electronics,162,5,2284,Credit Card,63,1,John King,63,Female,0
14188,10/26/2020 0:56,Books,22,4,2838,Credit Card,63,0,John King,63,Female,0
14188,2/28/2022 13:09,Electronics,484,2,5202,Credit Card,63,0,John King,63,Female,0
43687,1/23/2021 12:39,Books,174,4,4526,PayPal,49,0,Sherri Jones,49,Female,0
43687,6/6/2021 8:48,Home,216,3,1182,PayPal,49,1,Sherri Jones,49,Female,0
43687,8/30/2022 19:29,Books,472,3,3490,Crypto,49,0,Sherri Jones,49,Female,0
43687,8/1/2021 22:34,Clothing,19,5,3491,Cash,49,0,Sherri Jones,49,Female,0
43687,2/13/2023 17:30,Electronics,96,1,2736,Credit Card,49,1,Sherri Jones,49,Female,0
43687,8/20/2022 12:22,Clothing,52,5,2300,Credit Card,49,1,Sherri Jones,49,Female,0
47732,2/26/2022 15:39,Books,293,2,3453,PayPal,21,0,Rebecca Cooper,21,Male,1
47732,9/3/2021 3:54,Books,275,1,1830,Credit Card,21,1,Rebecca Cooper,21,Male,1
47732,5/21/2023 0:03,Home,226,2,4530,PayPal,21,1,Rebecca Cooper,21,Male,1
47732,2/17/2021 0:33,Books,296,4,2061,Credit Card,21,0,Rebecca Cooper,21,Male,1
47732,10/21/2020 10:46,Clothing,343,4,4062,PayPal,21,1,Rebecca Cooper,21,Male,1
7438,9/4/2022 2:02,Clothing,273,2,2761,PayPal,53,1,James White,53,Female,0
7438,9/3/2021 22:48,Books,228,2,4727,Credit Card,53,1,James White,53,Female,0
7438,1/3/2020 18:27,Clothing,390,3,1865,Credit Card,53,1,James White,53,Female,0
7438,8/22/2022 17:12,Electronics,121,5,2021,Cash,53,0,James White,53,Female,0
7438,9/30/2020 6:47,Books,477,1,726,PayPal,53,1,James White,53,Female,0
5726,2/16/2023 10:27,Clothing,219,2,4047,Cash,20,0,Tyler Collins,20,Male,0
5726,1/13/2023 2:48,Electronics,82,3,3176,Credit Card,20,1,Tyler Collins,20,Male,0
5726,9/12/2020 10:22,Books,126,2,4668,Crypto,20,0,Tyler Collins,20,Male,0
5726,1/27/2023 3:43,Home,312,3,129,PayPal,20,1,Tyler Collins,20,Male,0
5726,12/26/2020 0:56,Home,36,4,909,Cash,20,0,Tyler Collins,20,Male,0
23344,8/17/2020 10:49,Electronics,308,4,2793,PayPal,26,1,Brittany Leach,26,Male,0
23344,6/26/2021 22:36,Clothing,318,2,1589,Cash,26,0,Brittany Leach,26,Male,0
23344,12/26/2021 10:58,Books,150,1,319,Crypto,26,1,Brittany Leach,26,Male,0
23344,8/28/2021 16:33,Home,33,2,4000,Credit Card,26,0,Brittany Leach,26,Male,0
23344,6/9/2023 1:32,Clothing,128,3,3597,Crypto,26,0,Brittany Leach,26,Male,0
23344,7/17/2020 0:08,Books,471,5,3604,Cash,26,0,Brittany Leach,26,Male,0
23344,12/11/2021 12:51,Books,35,3,3032,Cash,26,0,Brittany Leach,26,Male,0
18537,1/18/2023 6:31,Electronics,215,1,3480,PayPal,42,1,Michael Cortez,42,Female,1
18537,7/23/2021 16:28,Clothing,23,3,4905,Credit Card,42,0,Michael Cortez,42,Female,1
18537,3/19/2021 15:58,Books,205,5,3951,Credit Card,42,1,Michael Cortez,42,Female,1
18537,5/29/2023 7:13,Books,297,1,1259,PayPal,42,1,Michael Cortez,42,Female,1
18537,3/7/2021 7:10,Clothing,53,2,4315,PayPal,42,1,Michael Cortez,42,Female,1
18537,7/23/2021 5:27,Books,402,5,1999,Cash,42,1,Michael Cortez,42,Female,1
46005,7/29/2020 13:40,Books,219,2,5164,PayPal,44,0,Amy Johnson,44,Female,0
46005,2/15/2023 0:31,Books,380,2,1548,PayPal,44,1,Amy Johnson,44,Female,0
46005,4/16/2021 4:34,Clothing,215,4,1302,Crypto,44,0,Amy Johnson,44,Female,0
46005,6/1/2022 12:03,Clothing,402,4,627,PayPal,44,0,Amy Johnson,44,Female,0
46005,5/8/2022 20:49,Books,232,5,2569,PayPal,44,0,Amy Johnson,44,Female,0
46005,7/11/2022 6:37,Clothing,464,5,5172,Credit Card,44,0,Amy Johnson,44,Female,0
46005,11/28/2021 20:51,Clothing,46,3,2823,Credit Card,44,0,Amy Johnson,44,Female,0
46005,1/3/2022 12:22,Clothing,422,2,4677,PayPal,44,0,Amy Johnson,44,Female,0
46005,8/7/2020 2:36,Books,12,3,1246,Credit Card,44,0,Amy Johnson,44,Female,0
17917,9/6/2023 10:31,Clothing,74,5,3818,PayPal,61,0,Mrs. Alyssa Miller MD,61,Female,0
17917,5/29/2021 17:56,Clothing,369,5,1123,Credit Card,61,1,Mrs. Alyssa Miller MD,61,Female,0
17917,3/17/2022 17:37,Home,221,5,2431,Credit Card,61,1,Mrs. Alyssa Miller MD,61,Female,0
17917,1/16/2020 14:50,Books,10,3,3928,PayPal,61,1,Mrs. Alyssa Miller MD,61,Female,0
17917,8/21/2021 19:56,Clothing,82,5,3375,Cash,61,1,Mrs. Alyssa Miller MD,61,Female,0
17745,3/28/2023 5:42,Books,227,3,4899,PayPal,48,0,Evelyn Werner,48,Female,0
17745,12/20/2020 7:11,Books,395,4,4885,Credit Card,48,0,Evelyn Werner,48,Female,0
17745,5/18/2021 22:03,Home,46,1,4035,PayPal,48,1,Evelyn Werner,48,Female,0
17745,12/13/2022 16:16,Home,205,2,3007,Credit Card,48,0,Evelyn Werner,48,Female,0
41366,4/1/2021 11:58,Books,149,3,4725,Credit Card,55,0,Jessica Kennedy,55,Female,0
41366,5/6/2022 16:42,Electronics,414,3,822,PayPal,55,1,Jessica Kennedy,55,Female,0
41366,7/20/2022 3:41,Electronics,124,2,577,PayPal,55,1,Jessica Kennedy,55,Female,0
13592,9/15/2020 7:13,Home,392,5,325,Credit Card,50,1,John Johnson,50,Female,0
13592,12/27/2021 22:07,Clothing,344,2,620,PayPal,50,0,John Johnson,50,Female,0
30496,11/29/2020 10:50,Books,284,1,223,PayPal,30,1,Margaret Thomas,30,Female,0
30496,4/2/2022 1:22,Home,325,3,2058,Crypto,30,0,Margaret Thomas,30,Female,0
30496,5/29/2022 10:48,Clothing,216,2,2296,Credit Card,30,1,Margaret Thomas,30,Female,0
30496,5/20/2020 19:46,Books,177,3,1138,Crypto,30,0,Margaret Thomas,30,Female,0
30496,10/16/2022 15:00,Books,463,2,5079,PayPal,30,1,Margaret Thomas,30,Female,0
14566,3/8/2020 10:31,Clothing,369,4,4247,PayPal,28,0,Melissa Alexander,28,Male,0
14566,8/8/2021 17:45,Books,238,2,3996,Credit Card,28,0,Melissa Alexander,28,Male,0
14566,8/9/2022 16:24,Electronics,212,2,2162,Cash,28,1,Melissa Alexander,28,Male,0
14566,5/31/2022 8:18,Clothing,99,1,885,Credit Card,28,0,Melissa Alexander,28,Male,0
14566,1/31/2021 23:58,Books,207,3,3153,Credit Card,28,1,Melissa Alexander,28,Male,0
14566,9/18/2021 8:52,Electronics,258,3,4107,Credit Card,28,0,Melissa Alexander,28,Male,0
46846,1/20/2021 18:02,Books,476,5,366,Crypto,25,1,Angelica Brown,25,Male,0
46846,5/7/2022 2:05,Clothing,56,1,2529,Credit Card,25,0,Angelica Brown,25,Male,0
46846,7/13/2020 11:27,Clothing,378,3,2188,Cash,25,0,Angelica Brown,25,Male,0
46846,5/11/2022 15:51,Books,357,1,1904,Credit Card,25,1,Angelica Brown,25,Male,0
46846,1/30/2023 15:11,Clothing,52,3,1593,Cash,25,0,Angelica Brown,25,Male,0
15488,12/17/2021 8:38,Electronics,260,5,1791,Credit Card,41,0,Travis Williams,41,Female,1
15488,8/13/2022 5:36,Clothing,220,2,1616,Credit Card,41,0,Travis Williams,41,Female,1
15488,3/2/2022 13:37,Home,352,2,698,PayPal,41,1,Travis Williams,41,Female,1
15488,3/24/2022 20:45,Electronics,76,5,3576,Cash,41,0,Travis Williams,41,Female,1
25492,6/27/2020 5:33,Electronics,153,4,3270,Crypto,39,1,Eric Bass,39,Male,1
25492,10/2/2021 23:20,Home,470,3,1328,Crypto,39,1,Eric Bass,39,Male,1
515,9/6/2020 19:27,Electronics,160,1,3951,Credit Card,32,0,Timothy Edwards,32,Female,0
515,3/12/2021 20:33,Clothing,373,3,4723,Credit Card,32,0,Timothy Edwards,32,Female,0
17865,7/13/2020 18:11,Books,207,2,3075,Cash,70,1,Trevor Scott,70,Female,0
17865,3/6/2023 9:43,Books,487,5,1068,Credit Card,70,0,Trevor Scott,70,Female,0
17865,3/17/2020 13:57,Electronics,457,2,1463,Credit Card,70,0,Trevor Scott,70,Female,0
17865,2/4/2021 0:04,Books,169,4,4523,PayPal,70,1,Trevor Scott,70,Female,0
47225,9/16/2022 2:36,Electronics,356,2,2728,PayPal,26,1,Dana Terry,26,Female,1
47225,10/29/2022 19:34,Clothing,344,1,933,Credit Card,26,1,Dana Terry,26,Female,1
47225,2/25/2022 2:11,Books,307,3,214,Credit Card,26,0,Dana Terry,26,Female,1
47225,3/25/2023 21:57,Clothing,206,2,488,Cash,26,0,Dana Terry,26,Female,1
47225,10/31/2021 10:28,Electronics,176,3,1535,Credit Card,26,0,Dana Terry,26,Female,1
47225,3/12/2021 16:44,Clothing,371,4,2429,Credit Card,26,0,Dana Terry,26,Female,1
47225,8/15/2021 0:43,Books,284,3,3545,PayPal,26,0,Dana Terry,26,Female,1
5864,10/31/2020 12:15,Home,221,2,4765,PayPal,40,1,Lori Coffey,40,Male,0
5864,9/22/2022 11:52,Clothing,211,2,1509,Crypto,40,0,Lori Coffey,40,Male,0
9546,9/16/2021 11:18,Clothing,25,1,4001,Crypto,27,0,Michael Herring,27,Male,1
9546,11/17/2022 17:44,Books,306,2,2759,PayPal,27,1,Michael Herring,27,Male,1
9546,6/22/2023 0:39,Electronics,91,1,3170,PayPal,27,1,Michael Herring,27,Male,1
9546,7/26/2023 14:40,Home,204,2,2546,Credit Card,27,0,Michael Herring,27,Male,1
3181,1/1/2022 0:48,Electronics,415,2,2541,PayPal,38,0,Sarah Lynch,38,Female,0
3181,9/24/2021 21:30,Electronics,194,1,5155,PayPal,38,0,Sarah Lynch,38,Female,0
3181,5/26/2021 15:25,Home,48,5,1275,PayPal,38,0,Sarah Lynch,38,Female,0
3181,12/24/2020 19:15,Books,270,5,5124,PayPal,38,0,Sarah Lynch,38,Female,0
45659,2/27/2022 1:48,Electronics,389,5,3801,PayPal,43,0,Julie Perez,43,Male,0
45659,8/24/2023 17:39,Electronics,452,2,425,Crypto,43,0,Julie Perez,43,Male,0
45659,1/31/2023 17:13,Books,81,5,3770,PayPal,43,0,Julie Perez,43,Male,0
45659,8/7/2021 12:57,Books,176,3,435,Credit Card,43,1,Julie Perez,43,Male,0
45659,4/4/2020 18:00,Clothing,331,1,5200,Cash,43,0,Julie Perez,43,Male,0
20983,9/6/2020 13:13,Books,212,2,4321,PayPal,25,1,Jose Reynolds,25,Female,0
20983,5/13/2021 13:23,Home,225,3,4700,Cash,25,0,Jose Reynolds,25,Female,0
20983,4/10/2021 22:22,Books,116,2,4159,Credit Card,25,0,Jose Reynolds,25,Female,0
39353,5/24/2022 6:58,Electronics,230,5,4807,Credit Card,70,1,Kelly Kirk,70,Male,0
39353,9/26/2022 19:00,Clothing,271,4,1431,Cash,70,0,Kelly Kirk,70,Male,0
39353,10/3/2021 6:10,Electronics,188,2,2152,Crypto,70,0,Kelly Kirk,70,Male,0
39353,5/30/2020 20:21,Home,73,3,381,Cash,70,0,Kelly Kirk,70,Male,0
39353,7/29/2023 15:28,Electronics,257,1,3755,Credit Card,70,1,Kelly Kirk,70,Male,0
39353,8/15/2021 4:08,Home,235,4,1625,Cash,70,0,Kelly Kirk,70,Male,0
39353,1/14/2021 14:10,Electronics,399,3,3549,Cash,70,0,Kelly Kirk,70,Male,0
39353,11/25/2020 10:03,Home,124,5,3264,Cash,70,1,Kelly Kirk,70,Male,0
39353,1/18/2020 8:35,Home,289,4,2824,Cash,70,0,Kelly Kirk,70,Male,0
47263,3/21/2022 3:11,Books,262,2,2898,Crypto,52,1,Timothy Davis,52,Male,0
47263,12/8/2020 21:36,Books,246,3,799,Credit Card,52,0,Timothy Davis,52,Male,0
47263,3/15/2020 8:18,Clothing,491,5,4720,PayPal,52,0,Timothy Davis,52,Male,0
47263,12/2/2020 2:32,Books,229,4,534,Crypto,52,0,Timothy Davis,52,Male,0
39889,10/13/2021 14:15,Clothing,106,3,4250,Credit Card,23,1,Paul Palmer,23,Female,0
39889,2/5/2020 7:20,Home,256,4,2186,Credit Card,23,1,Paul Palmer,23,Female,0
39889,6/3/2023 14:08,Books,55,3,4988,PayPal,23,0,Paul Palmer,23,Female,0
39889,8/23/2023 13:39,Home,227,1,4251,PayPal,23,0,Paul Palmer,23,Female,0
39889,10/10/2020 17:08,Clothing,93,4,478,Credit Card,23,0,Paul Palmer,23,Female,0
39889,9/10/2022 16:23,Electronics,357,1,935,PayPal,23,0,Paul Palmer,23,Female,0
1327,4/8/2020 16:45,Electronics,293,3,4220,PayPal,25,1,Amy Hill,25,Male,0
1327,5/10/2021 18:02,Home,53,5,3477,Crypto,25,0,Amy Hill,25,Male,0
1327,7/15/2020 14:03,Clothing,281,1,5052,Credit Card,25,0,Amy Hill,25,Male,0
1327,10/10/2020 5:49,Electronics,31,5,4052,PayPal,25,1,Amy Hill,25,Male,0
1327,5/23/2021 10:39,Clothing,173,2,3927,PayPal,25,0,Amy Hill,25,Male,0
1327,7/8/2023 9:13,Clothing,79,2,3799,Credit Card,25,0,Amy Hill,25,Male,0
19955,2/19/2022 10:25,Clothing,434,3,515,Credit Card,39,0,Leah Harper,39,Male,0
19955,5/20/2023 8:20,Clothing,344,5,2758,Credit Card,39,1,Leah Harper,39,Male,0
19955,3/1/2022 3:47,Books,381,4,4682,Credit Card,39,0,Leah Harper,39,Male,0
47827,5/6/2023 11:26,Books,471,3,2645,Credit Card,48,1,Dr. Victoria Reeves,48,Female,0
47827,12/11/2022 10:52,Books,216,1,3146,Credit Card,48,1,Dr. Victoria Reeves,48,Female,0
47827,1/6/2023 14:23,Clothing,320,5,454,Credit Card,48,1,Dr. Victoria Reeves,48,Female,0
47827,3/4/2022 16:35,Clothing,114,1,4260,Credit Card,48,0,Dr. Victoria Reeves,48,Female,0
47827,5/6/2020 17:18,Clothing,351,1,4883,Crypto,48,0,Dr. Victoria Reeves,48,Female,0
47827,5/28/2023 9:56,Home,64,2,2640,Credit Card,48,0,Dr. Victoria Reeves,48,Female,0
23548,4/24/2023 3:33,Home,280,5,4407,PayPal,27,0,Brian Hardy,27,Male,1
23548,8/19/2020 2:50,Clothing,479,4,2823,Credit Card,27,1,Brian Hardy,27,Male,1
23548,3/5/2023 20:12,Books,152,5,4465,Cash,27,1,Brian Hardy,27,Male,1
23548,5/14/2021 2:02,Books,149,2,4712,Cash,27,0,Brian Hardy,27,Male,1
23548,7/16/2023 0:04,Books,206,1,3254,Credit Card,27,1,Brian Hardy,27,Male,1
19438,5/29/2021 23:18,Clothing,442,1,3242,Credit Card,36,0,Brett Kramer,36,Male,0
19438,4/16/2020 18:30,Electronics,450,2,1051,Credit Card,36,0,Brett Kramer,36,Male,0
